id,comentario,clasificacion_ISO_25010
654,"Todo el tiempo tiene fallas, indica qje ya ingresamos 3 contraseñas cuando apenas y abrimos la app, sale mensaje de que en estos momento no pueden atender la solicitud, teniendo tantos recursos nuestro pais, no es siguiera capaz de tener una buena app del banco del estado.",autenticidad
655,"No se peude actualizar datos, sale operación no procesada cuando escribo mi clave sms...y ya van varios días, desde que se actualizo con el token digital no funciona adecuadamente, cuando van a solucionarlo???",autenticidad
656,"Al inicio iba todo bien, pero se están presentando demoras para que llegue la clave dinámica digital. Por tanto, es muy dificultoso realizar operaciones desde la app. Solucionen ello, por favor.",autenticidad
657,"La reinstalé porque volví a tener actividad en este banco pero resulta que la actualización de la aplicación está peor que la anterior. Todo iba bien hasta que me dijo que traté de ingresar 3 veces incorrectamente, lo cual no sucedió (por lo menos no de mi parte) y nunca más pude volver a entrar. Me salía error, en estos momentos no podemos atender su solicitud, una y otra vez en varios días así que la desintalé de nuevo. No sé si les importa pero están haciendo un PÉSIMO trabajo",autenticidad
658,La app te pide que lo vayas actualizando cada 3 Veses por semana. Cada vez que deseas ingresar te dice que tu clave es incorrecta. O ya as intentado varias veces. Si recién quieres ingresar.,autenticidad
659,"Siempre tienen problemas, nunca dejan entrar a la aplicación!! Ahora me sale que hice 3 intentos incorrectos!!",autenticidad
660,"Muy Mala esta app, cada vez que desinstalo la app me obliga a ir a la agencia para hacer una cola de 1 hora y tramitar nuevamente mi afiliación, HOY FUÍ y me dijeron que ya estaba, en mi casa traté de sacar mi clave digital y NO ME LLEGA EL CODIGO DE AFILIACIÓN, ahora debo ir otra vez para reclamar eso!!! es una peloteada del infierno que hacen dar a sus clientes SEAN ADULTOS MAYORES y jóvenes.",autenticidad
661,Es una porquería de aplicación! Llevo media hora tratando de entrar y encima me dice que me equivoqué en la clave cuando el problema es de ellos! Me obligan a ir hasta el banco a ver el estado de mis cuentas! Y vivo en zona rural ni siquiera hay banco aquuuui!,autenticidad
662,"Al principio bien, pero ya no. Últimamente no me sirve porque, ojo: después de ingresar mi número de tarjeta y contraseña aparece un aviso que dice ""no puedo acceder en ese momento y que intente más tarde"".",autenticidad
663,"Señores programadores, van tomar en cuenta las opiniones?, hasta cuándo va seguir sin que llegue la clave digital en tiempo real, porque llega recién que salí de la aplicación y eso no puede ser posible, por favor si va ha funcionar bien está aplicación, deberían de una vez ver ese detalle, lo que se esta viendo, una aplicación que no sirve en esa opción; evitamos hacer cola en retirar y depositar en otro😡🤬",autenticidad
664,"muestra fallas últimamente, cada vez q quiero ingresar m sale error, no envia los códigos de verificación, una perdida d tiempo",autenticidad
665,"La aplicación cada vez está peor, aparte que no puedo desde hace 2 años hacer transferencias directas, no se puede hacer ninguna transacción fuera del horario de oficina, me dice que ya ingresé 3 veces y me bloquea el acceso hasta el siguiente día y desde hace días ya no puedo ni pagar mis servicios porque el servicio no está disponible. Es terrible realmente.",autenticidad
666,Toda una porquería llevo toda una semana ingresar por mi aplicativo a revisar mis cuentas y me sale q ya hice 3 intentos errados y no se como ni cuando si no puedo ingresar desd hace días Q mal sus del BANCO DE LA NACION PESIMO SERVICIO PESIMA APLICACION,autenticidad
667,Hola quiero activar mi clave dinámica digital y nunca me llega el código de confirmación,autenticidad
668,"estoy teniendo problemas con la confirmación de la clave dinámica, no me llega.",autenticidad
669,"Al principio entre normal al siguiente día, trato de ingresar y me dice que utilizado mi clave 3 veces, cuando no es así, trato de cambiar clave lleno toda la información, para la nueva clave, y cuando voy a dar aceptar ultimo tramo, me sale de nuevo ese aviso, que ya utile 3 veces la clave, esta mal está app, no me siento que esta seguro mi dinero, es frustante, y llamo central, y nadie contesta, solo la música y espere y espere, que mal servicio, y siendo banco del estado debía ser, de primera",autenticidad
670,"Antes podía ingresar sin problemas y ver el estado de mi cuenta pero ahora cuando quiero ingresar te dice ""usted hizo 3 intentos errados"" no tiene sentido es una estupidez",autenticidad
671,"Tienen que mejoras muchas cosas, una de ellas y que me saca de mis casillas es que ingreso mi clave de internet y me aparece que ya realice 3 intentos fallidos, !¿cómo puede ser eso sí recién estoy abriendo la app?! Y la segunda que la opción de Transferencia directa siempre me aparece en mantenimiento, me pregunto ¿porque? es que acaso se les dió por dejarlo asi, o se les olvidó de terminar el dichoso mantenimiento",autenticidad
672,"Una pésima experiencia desde que ingresas a la app. Para que crean una aplicación si lo único que van a permitir realizar es ver tu saldo!!!. No se puede hacer transferencias, pagos, giros ni nada. Hasta ahora no activan el token digital, y cuando te das la molestia de ir al banco para activarlo, te dicen que no está disponible. Realmente la utilidad de la app es casi nula!. Un asco de aplicación.",autenticidad
673,"Me pide mi clave dinámica de token Digital, la pongo y nunca me carga, se vuelve al inicio de la app... No puedo ver mi saldo, movimientos y mas... Pésimo.... Ademas me quiero comunicar por sus canales de atención y ninguno funciona.",autenticidad
674,Crei que era algun problema con mi cuenta o que algo hice mal... espere mas de una semana que el problema se solucione y nada... me sale que intente colocar la clave mas de 3 veces o solo carga y no llega abrir la aplicación.... solucionen el funcionamiento de la aplicacion.,autenticidad
675,"No se puede hacer transferencias y para lo poco que servía era ver el saldo, ahora ni eso porque al momento de intentar entrar a la app dice que realicé 3 intentos fallidos cuando era el primero del día y puse correctamente mi clave. Ojalá pudieran mejorar su servicio ya que ni en el mismo banco pueden dar una solución",autenticidad
676,"Pésimo, me sale que no puedo ingresar por haber colocado mal mi contraseña, y eso no ha pasado. Era la primera vez en una semana que ingresaba a mi cuenta. Terrible",autenticidad
677,"Peor que peor, no sirve, el tiempo de respuesta es leeeeento, al tratar de registrar la tarjeta no envía el código a tiempo y vence la sesión, y sino al registrar la clave telefónica da error, un fracaso está actualización, antes trabajaba mejor, trabajen en cambiarla, para que hacen un app y uno tiene que ir a cada rato al banco para solucionar?ik",autenticidad
678,"Esta aplicación no sirve. Me pedía actualizar, pero cuando le daba la opción para hacerlo decía error, y no me permitía abrir la aplicación si no actualizaba. La desinstalé para volverla a instalar, porque eso me recomendaba la play store, pero ahora ya no puedo instalarla, ya estoy más de una semana sin poder transferir porque me pide el token. Si no van a servir sus actualizaciones no deberían actualizar.",autenticidad
679,"Actualizaron la aplicación y no sirve para android 8, no avisaron y ahora no puedo hacer transacciones y tampoco me sirve el toquen digital. Acaso el BCP considera que todos los clientes tienen dinero suficiente para actualizar cada año sus celulares. Muy triste esto por parte del BCP",autenticidad
680,"Como usuario nuevo debo comentar que la app está fatal. No se puede crear clave web ni token porque no reconoce el rostro. Me la he pasado más de una semana en este proceso de intentar acceder a la app y otra que nuevamente pide clave y foto para crear token. Pésima la app y ni hablar de la atención al cliente de esta entidad bancaria, no ayudaron en nada. (Estoy así por el trabajo ya que cambiaron de banco, de lo contrario nunca tuviese una tarjeta como esta)",autenticidad
681,"Como rayos van a cambiar la confirmación de mis transferencias a token en físico, si mi cuenta la abrí cuando se dejó de usar y todo era digital. Ahora una perdida de tiempo ir al banco a ver como solucionan su burrada. Pésima actualización!!!!",autenticidad
682,"la aplicación está fallando, al momento de registrar, cuando uno toma la foto del dni, luego de tomarla derecha sale la imagen a la mitad y no lo valida, arreglen eso por favor.",autenticidad
683,"El app tiene cosas buenas y sencillas, pero le doy 3 estrellas porque en cada actualización del app el toquen digital se desvincula y uno tiene que ir a oficina a activarlo nuevamente haciendo perder el tiempo al cliente. Tengo la app de otro banco y no sucede eso cuando hay actualizaciones.",autenticidad
684,Pongo mi contraseña y se cierra el programa automáticamente.,autenticidad
685,"Porfavor mejoren este app, no puedo hacer pagos. Cada vez que quiero hacer un pago sale un anuncio que dice fallo la sincronización, configure la fecha y hora en modo automático cuando ya está en modo automático. Es constante este problema. Porfavor solucionen este problema",autenticidad
686,"Pésima la actualización, no me deja hacer ningún pago, tampoco deja verificar el tokwn digital para hacer cualquier transferencia sale error. Mejoren en esos puntos, no deja hacer los pagos no ninguna operación, cuando quiero cambiar al token digital siempre sale error",autenticidad
687,"He tenido una mala experiencia con la aplicación, no puedo entrar me dice que mi contraseña de banca por internet es incorrecta, pero cuando entro desde una laptop o computadora con LA MISMA CONTRASEÑA si entra sin ningún inconveniente, es ilógico y contradictorio que pase eso una lástima en verdad.",autenticidad
688,"En estas épocas, más que una solución, un problema. No quería dejar ninguna calificación negativa pero la aplicación tiene tantos fallos que no me permite realizar absolutamente ningún movimiento, me pide ajustar mi horario cada que quiero realizar un pago o transferencia (a pesar de estar en horario automático), el token no funciona para acceder a banca por internet, y ahora, desde la última actualización, ni siquiera abre la aplicación.",autenticidad
689,sale error a cada rato para cambiar mi clave de 4 dígitos a pesar que tengo el token digital activado y no me deja,autenticidad
690,"Porquería de aplicación, es el colmo que siendo una entidad bancaria que maneja grandes cantidades de dinero, no puedan con la optimización de una simple app, la carga de acceso es eterna y si entra no se puede vincular con la tarjeta débito por qué el código de validación tarda años luz en llegar... Es año nuevo, pónganse las pilas y dejen de estar hueveando",autenticidad
691,"Es la segunda vez que me pide actualizar en menos de 6 meses,en la primera actualización no podía hacer transferencias a otras cuentas, ni pago de otras tarjetas visa, tampoco acceder al token digital. Ahora estoy actualizando y solo actualiza al 98% no llega al 100 %. Otra vez tengo que ir al banco y hacer cola. Es una verdadera molestia y pérdida de tiempo.",autenticidad
692,"Siempre es un dolor de cabeza utilizar su aplicación, hoy quise realizar una transferencia y solo me aparecía que había ocurrido un error, de tanto intentar hacer la transferencia me bloquearon el ingreso a la app hasta el día de mañana cuando tengo que hacer un pago urgente HOY. Les llamo a su teléfono y atienden solo hasta las 7pm. Les escribo a su WhatsApp para hablar con asesor y me dicen que todos los asesores están ocupados y que espere. Su aplicación es una basura y tiene fallas SIEMPRE.",autenticidad
693,"Desde la última actualización obligatoria no funciona el app en mi celular. He cambiado la configuración e incluso reinstalado el app y no funciona. Al no poder acceder ni al token digital, tampoco me deja hacer ninguna operacion vía web. Esta actualización ha hecho que no pueda disponer de mi cuenta.",autenticidad
694,"Nada amigable. La versión anterior era muy superior. Esta ultima se desconecta, envia mensajes de error, el token digital un total absurdo se activa antes de ingresar con un solo minuto para hacer operación y esos dibujitos ridiculos. Señores BCP por favor arreglar o corregir o cambiar este ensarte !!",autenticidad
695,"Esta es la peor app que he usado en mi vida. Parece hecha por un estudiante de primeros ciclos. Esta versión es 10x o 100x más lenta que la anterior. No puedo pedir mi estado de cuenta, me sale error. E hice el cambio al token digital en la versión pasada porque mi token físico murió, pero ahora me piden que lo vuelva a hacer y para ello quieren que ponga la clave de mi token físico!",autenticidad
696,no funciona el token digital,autenticidad
697,"Muy mala app, falla constantemente. Hoy quize pagar mi teléfono por el app y no pude porque me pedía token físico y hasta donde yo se ahora es virtual y automático generado por el propio sistema de la app. Así que no pude pagar y me tuve que quedar sin teléfono por confiar en uns app que s todas luces no sirve",autenticidad
698,mala experiencia no me deja abrir mi aplicativo de bcp a mi celular me obligan a tener clave de bloqueo y Yí no quiero no me gusta tener en mi celular clave de desbloqueo cada vez queno lo uso,autenticidad
699,"Está un desastre esta aplicación, no puedo usar la aplicación por el siguiente motivo: Debo de validar un código de verificación que llega a mi correo electrónico, sin embargo este código de verificación demora aproximadamente 40 minutos en llegar a mi correo, y sin el código no puedo usar la aplicación, y hasta q pasen 40 minutos el ingreso del código de verificación ya expiró. Solucionen este problema que ya lleva meses",autenticidad
700,Muy mala experiencia con la actualización. Se desconfiguro el token digital y debo volver al banco para reconfigurar todo. Alteraron el orden de las cuentas para transferencia.....primero se pone destino...luego el origen....solo trae confusiones. Funciona mal. Pésimo,autenticidad
701,"Buenas noches. Desde el pasado domingo 10, no carga la aplicación, simplemente me bota al menú inicio del celular, no mostrándome nada...ya lo reporté en 3 oportunidades a banca telefónica, ya lo desinstalé y reinstalé, por último hoy ya lo revisaron en la of de Surquillo, borraron caché, revisaron config. horaria, modo avión, desinstalaron, reinstalaron....me dijeron que sólo cabía esperar y me dieron un token físico para hacer mis operaciones por internet.......así va a ser en adelante ?",autenticidad
702,"Hola!! he instalado la app en nuevo dispositivo, pero al momento de querer iniciar sesión el código de validación demora en llegar a mi correo entre 4 a 20 horas, la cual cuando ingreso ya no es valida, lo mismo le pasa a mi colega de trabajo, sugiero que arreglen ese problema lo mas pronto posible.",autenticidad
703,"Aplicación de m.... Primero uno debe entrar al apartado del token y memorizarlo, luego entrar para por ejemplo hacer una transferencia y prácticamente debe correr porque el token dura 1 minuto.... No jod... No pueden enviarnos el token por SMS o hacer algo al respecto, sinceramente es la app de Banco más deficiente que he visto.",autenticidad
704,ya tengo varios meses que pongo la clave y me saca de el aplicativo mejorar eso porfavor,autenticidad
705,"Muy mala, ahora que mas se necesita, no funciona hace mas de 15 días quiero transferir dinero y no me permite, que pésima app cada vez que ingreso esta peor ahora es un problema ingresar no reconoce los códigos, no los envían rápido, demoran media hora, o más, quiero pagar servicios y no se puede en pocas palabras, pésima😕",autenticidad
706,"Actualicé la aplicación banca BCP ahora al ingresar mi clave de internet para hacer una transferencia no me deja entrar se paraliza , me bota de la aplicación intento una y otra vez y nada , espero solucionen estos inconvenientes que tengo ahora con esta actualización",autenticidad
707,"Yo ya desinstalé la aplicación de mi celular porque desde esta última aplicación , me sale un mensaje que dice: Dispositivo modificado Por tu seguridad retira los privilegios y modificaciones en el sistema operativo. Me explican que es porque el celular fue reparado y bla bla que no es culpa del bcp. Pero si hacen actualizaciones deberían de ver ese tema. Yo tengo mi celular original no es de sgda. Ahora no puedo hacer mis operaciones hasta q no me compre un nuevo. Gracias bcp 😠😠",autenticidad
708,"Estoy intentando poner mis datos en el aplicativo y todo bien hasta el primer paso. El problema comienza a partir del segundo donde se supone me deben enviar un código de validación el cual nunca llega, he marcado las dos opciones tanto mensaje por teléfono o por email y nada, pongo volver a enviar código y nada. Incluso la desinstale y la volví a descargar pero el problema persiste.",autenticidad
709,"""Ocurrió un error"" días y días que me aparece eso, una porquería de actualización! Enviaron un correo diciendo que habían actualizado la App pero hasta ahora no se puede ingresar, no envían correo ni número de confirmación. 1 estrella es demasiado para el pésimo servicio que están ofreciendo",autenticidad
710,mucho molestan ahora no puedo entrar por no tengo seguridad de bloqueo,autenticidad
711,"Hoy acabo de actualizar la apk y es la peor versión ya q me pedía poner mi tarjeta y mis datos denuevo lo cual ya se hace raro... y lo peor es q aparece error. la versión anterior era la mejor, espero que solucionen esta apk lo mas antes posible ya q afectan a muchas personas. Envés de mejorar malograron una buena aplicación...",autenticidad
712,"La versión anterior era más intuitiva para personas mayores y personas que no dominan la tecnología, está nueva versión tiene más errores que la version anterior. Deberían incluir ingreso a la aplicación con huella digital como la App del Interbank que es de lejos la mejor.",autenticidad
713,"Definitivamente es la peor app de banca móvil, e trabajado con otros banco y esta es la peor de todas.... A cada rato se va el sistema y no deja hacer las opciones necesarias, para hacer transferencia te piden reconocimiento fácial y en el momento de hacerlo la aplicación te hace una serie de pérdida de tiempo alejando y hacercando la cámara. Definitivamente no la volveré a usar, está app no merece ni una estrella",autenticidad
714,"no sirve esta app te piden bloqueo de pantalla, con razon veo quejas los otros bancos estan mejor que este bcp que esta peor lo unico bueno el yape. me decepciona esto.",autenticidad
715,"Porque no informan con anticipación que van a exigir ""actualización"" de token??, tengo una emergencia y no puedo realizar transferencias, intento en reiteradas ocasiones ""actualizar"" mediante reconocimiento facial y nunca funciona; ahora me veo obligado a ir a una agencia a hacer cola para hacer su trámite obligatorio. Tengo una emergencia y no puedo disponer de mi dinero!!",autenticidad
716,"No se cuando se actualizó pero a parte de que tengo que intentar demasiadas veces entrar, mi token digital esta ""desactivado"" y no puedo hacer ningún trámiten la app, y no hay por ningún lado como solicitar dicho token ya que para todo me piden el numero del token físico! Las actualizaciones deberían ser para mejorar la experiencia no empeorarla,ahora me veo obligada a ir a perder el tiempo en el banco",autenticidad
717,"La app no sirve , cuando más la necesito, sale con que ocurrió un problema, no se puede cargar, tu token digital no se sincronizo con tu fecha ...tmr para que se meten hacer cosas de grandes ,,, pésima la app,,para q Chu.. la actualizaron ,, la otra estaba mucho mejor...por la grandísima...",autenticidad
718,Es una aplicación que no sirve para nada ... No sé puede hacer nada... Deberían poner también para ingresar con huella digital... Para mas seguridad... Como otras aplicaciones de otros bancos... Ya que por contraseña se demora mucho y es mas peligroso ya que se pueden clonar tu contraseña... Y ya fuiste toda tu plata ahorrado te lo roban al instante,autenticidad
719,"No funciona su app, ya casi 1 mes sin funcionar, al momento de ingresar la clave se cierra solo, desastre de aplicación",autenticidad
720,No puedo hacer transferencias o habilitar las compras por internet. Horrible que al comunicarme con su canal de ayuda solo me responda un bot y no haya respuesta inmediata,autenticidad
721,"No sé si otros tengan el mismo problema, pero cuando quiero hacer una transferencia me sale un error sobre la fecha y hora, antes tenia un equipo de gama baja, así que pensé que era por eso, ahora que tengo uno de buena gama tampoco me deja hacerlo, es una molestia, no sirve para nada más que para consultas.",autenticidad
722,"Pesima aplicación, de todas las que he usado hasta ahora la única que constantemente no funciona, saltan problemas en cualquier momento, especialmente con el famoso token digital. Ciertamente priorizaron la estetica antes que funcionalidad en su actualización.",autenticidad
723,"tengo un problema que al escanear mi dni para crear mi codigo de 6 digitos siempre sale el mismo panel rojo, ya han habido varias ocasiones en las que he cumplido con la iluminacion y encuadre que piden y sigue sin escanear (en la pagina y en la app) no se si sea por falta de una actualizacion pero me tiene estresado, mi dni es electronico y el más reciente que ha hecho reniec",autenticidad
724,"BCP es la única app que no me permite usar los datos biométricos, así use celulares tope de gama con Snapdragon 8 gen 2. Tiene que actualizar su compatibilidad con datos biométricos y el resto de modelos. Muy agradecido con la compatibilidad NFC, pero decepcionado del no poder usar un extra de seguridad y conveniencia con los datos bimétricos.",autenticidad
725,"Son un verdadero desastre... Cómo es posible que a estas alturas con todos los avances tecnológicos que hay, todavia nos obliguen a habilitar un Token Digital..?? Eso ya deberia venir incorporado por defecto. Encima si cambio de dispositivo, tengo que ir a sacar uno nuevo. ¿Qué se creen ustedes? ¿Qué yo tengo tiempo para andar regalandolo a ustedes ¡inútiles!? Actualicense, que ya estan pareciendo un cacharro viejo.",autenticidad
726,"Desde hace dos días no puedo ingresar a la app, o mejor dicho, cuando abro la app mi pantalla se queda negra y no sale nada más. Necesito hacer pagos y no puedo porque tengo que activar el token digital para hacerlo y la única forma es a través de la app. Por favor solucionen esto.",autenticidad
727,"Pésima aplicación, siempre tiene problemas. Nunca abre y cuando lo hace siempre es con errores, ni siquiera me permite ver el supuesto token para hacer transferencia y es en vano ir al banco los msjs con el código de confirmación es la espera más larga. Pero para hacer los cobros directos si son los primeros, para ese tipo de operaciones ahí si no se necesita nada 👎",autenticidad
728,"Siempre en los momentos importantes la aplicación se va al suelo. No se puede hacer transacciones interbancaria ni siquiera a cuentas del mismo BCP, nada de Yape o Plin. Y la cereza en el pastel ""excediste el límite de intentos"". Como? Si no pude hacer nada...",autenticidad
729,"La aplicación es buena, pero constantemente tiene problemas al momento de ingresar, luego si es que llegas a ingresar y quieres hacer transferencias pide token digital y tienes que salir de la aplicación y anotar. Espero solucionen pronto las fallas",autenticidad
730,"Debería ponerlo 0 estrellas a esta app. Con la nueva versión ya aparece la opción de biometría pero resulta que en mi Huawei P30 Pro no funciona, siendo un dispositivo de gama alta. El famoso TOKEN DIGITAL que de digital solo el nombre, reinstalé mi app y ahora me pide activarlo de nuevo, siendo el mismo celular, voy al banco y me doy con la sorpresa que me pide mi tarjeta física para activar algo que debería ser digital. Una verdadera perdida de tiempo",autenticidad
731,"Esta app la verdad no sirve para nada, no se puede hacer la activación del token con el reconocimiento facial sale ""colocate en un lugar con iluminación y no te cubras la cara"" me he puesto hasta debajo de un foco para ver si así funciona y nada. Y no me digan que lo reporte al FB o que sé yo porque nisiquiera por WhatsApp ni por llamada te ayudan. Pésimo servicio la verdad",autenticidad
732,"Hasta la fecha (2 semanas) que pidió actualizar el app desinstalando y volviendo a instalar NO me llega el código de seguridad, he ido a una oficina me han comunicado con el área de sistemas y hasta ahora NO puedo usar la banca móvil. En vez de mejorar el aplicativo está dando mucho que desear (antes no tenía este problema).",autenticidad
733,no sirve lo instale en mi celular Moto G60s desaparece cada vez que pongo mi clave y luego sale fallido cerrar aplicación. lo reinstalado como 10 veces igual :(,autenticidad
734,No puedo hacer transferencia ni puedo cambiar mi token a token digital después q se actualizará la aplicación Dentro de la aplicación no hay ayuda al cliente pésimo servicio,autenticidad
735,"A ver la app pedía migrar a una versión más actualizada de android, ya está hecho, ahora no puedo realizar ninguna operación porque sale el mensaje ""hubo un error al cargar el modo de confirmación"". He reseteado el telf a su estado original y nada. Porquería de aplicación, para que diablos sirve entonces!!. 😡",autenticidad
736,"No sirve su sistema, ponen demasiada ""seguridad"" pero no pueden enviar bien un simple código de seguridad por correo, ponen un tiempo limite como protocolo de seguridad y no verifican que todo sea enviado, encima bloquean el usuario cuando su sistema es el que falla, pésimo servicio, generan mucha pérdida de tiempo",autenticidad
737,"una estrella, porque no me deja comprar por Internet. por más que intente no me permite que pague mis productos que quiero comprar me esta haciendo perder barios productos barias ofertas. cada día me está llevando a la quiebra.",autenticidad
738,"Aplicativo lleno de problemas, puntualmente no permite validar los códigos que supuestamente se le envían a la app para validar en transacciones que se hacen por la web...",autenticidad
739,"La app se cierra inmediatamente después de escribir la clave y presionar ""ingresar"". Lleva así ya varios días, es imposible acceder a la aplicación, así no puedo realizar ninguna acción. Es necesaria una solución a este error.",autenticidad
740,no se puede ingresar con huella digital,autenticidad
741,Las últimas 2 actualizaciones terribles malazos. Para usar la app del bcp obliga a colocar seguridad de bloqueo al teléfono a nivel general. Se supone que ahora los teléfonos ya tienen la opción de colocar método de seguridad a las app de forma individual sin necesidad de estar bloqueando todo el equipo. De momento tendré que usar otro banco para que no interfiera en la agilidad de mis operaciones.,autenticidad
742,"desde hace un mes que el token digital está sin funcionar. Quiero abrir el token y se cierra en automático, lo cual no permite hacer transferencias ni pagos de servicios. Ya he reinstalado y ahora cuando quiero habilitar token digital sale mensaje de error",autenticidad
743,"Malísima! Constantes problemas de ""error al establecer conexión con tu Token digital"" Súper lento... Lo mismo con el yape. Una estrella es mucho. Deben mejorar eso. La interfaz es lo que único que puedo rescatar...",autenticidad
744,mal con la nueva versión. no sé puede hacer pagos ni nada se cierra. y x la banca piden token lo mismo que no tener app e ir a perder el tiempo en el banco,autenticidad
745,"No funciona la App. Abro y se cierra automáticamente, no me permite ingresar. Hace varios días que está pasando lo mismo. No puedo hacer transferencias desde la web, porque me pide mi token digital por seguridad, pero la app se cierra incluso antes.",autenticidad
746,"no entiendo porque nos obligan a tener un bloqueo de pantalla en el celular si ya de por sí la aplicación tiene para poner nuestra clave. eso no debería pasar, mal gestinado, hay gente como yo que no quiere tener bloqueo y nos obligan",autenticidad
747,No sé por qué se les ocurrió actualizar al app si funcionaba bien. Se borró mi token digital pero según la misma aplicación sigue vinculado a mi celular pero no puedo hacer ninguna operación por qué me pide dicha autentificación. Es horrible tener estos inconvenientes con una empresa tan grande y es una pena la calidad de servicio que ofrecen teniendo en cuenta que lucran con las altas cuotas de sus afiliados. Una pena.,autenticidad
748,"La peor actualizacion, ya no le dan soporte a la version de mi sistema operativo en el cell y solo por la aplicacion se puede ver el Token Digital para hacer transferencias por la app web, practicamente quede con la cuenta inservivle(para hacer transferencias) que molesto ir al banco o cajero para poder realizarla. Tremenda falla logica por parte de los desarrolladores.",autenticidad
749,Que esta pasando con el token digital no me permite hacer las operaciones y a veces no abre el aplicativo,autenticidad
750,"Hace poco descargue por 7ma vez el app creyendo ya no tendria problemas pero nuevamente lo mismo de antes, no reconoce mi clave de Internet diciéndome error siempre, me comunique con un área del BCP para saber el porqué de la falla y me dijeron debía comunicarme con el área técnica, honestamente un asco de app!",autenticidad
751,"No sé que pasó hoy, pero veo que no soy la única. La app no reconoce que el dispositivo en el que estoy ingresando es el mismo al que está vinculado el token digital. Y por ello no me permite usarlo y lo raro es que de manera automática se configuró el modo de confirmación al token físico, lo cual nunca realicé. Al parecer la única solución es hacer una nueva solicitud de token digital, desvincularlo de mi celular y volverlo a vincular al mismo celular... 🤦🏻‍♀️ Qué mal!!",autenticidad
752,"Desde que cambiaron de interfaz sale frecuentemente mensajes de error o falla y no puedo concretar transacciones a tiempo. Además mi token está inactivo y tengo que volver a ir a agencia para activarlo porque si no, no puedo usar la banca por Internet aunque por el aplicativo si puedo hacer transferencias. No entiendo por qué.",autenticidad
753,"Pésima actualización ahora se tiene que cerrar sesión para ver el token digital, para poder hacer una transferencia ya sea entre las mismas cuentas a terceros o incluso cuando querías realizar una recarga cuando antes podías realizarlo con solo ingresar porque se supone que siendo banca móvil ya tienes todo registrado la verdad que tremenda decepción con bcp",autenticidad
754,"Tengo el nuevo DNI 3.0 e intento generar mi clave por internet, pero el sistema no reconoce mi documento cuando me pide la captura de pantalla. Fui a una agencia y me dijeron que siguiera intentando, que en algún momento lo reconocerá, pero no ha funcionado. Volví a ir y, esta vez, me indicaron que necesitan actualizar su aplicativo y que lo harán recién en un mes. Me están dando dos versiones distintas y, mientras tanto, no puedo avanzar. Considero que debería poder hacerse el trámite directo",autenticidad
755,Esta pésima la actualización no puedo realizar transferencias impagos no puedo utilizar el token porq sale falla en la sincronización. A veces la app no abre me manda que tengo que abrir la página por internet. POR FAVOR SOLUCIONAR ESE TEMA PORQ DE NADA SIRVE TENER ALGO QUE NO FUNCIONA.,autenticidad
756,da coraje cuando quieres haces transferencias continuamente y uno está apurado y tienes que esperar muchísimos segundos para que actualice el token digital. saquen eso!,autenticidad
757,"Descargue su apk, tarde horas siguiendo los pasos, después que acabe supuestamente todo estaba listo, lo intente abrir, y salió que tenía q poner un código que lo enviarían a mi correo, fui a mi correo (por cierto no había nada) lo busque y lo busque (mejor dicho reenvié hasta q por fin se dignaron en enviar en código) y cuando lo pongo sale q es incorrecto, así estuve hasta q me dijeron que me hiban a bloquear, definitivamente su porquería no sirve para nada, hacen perder tiempo por las puras.",autenticidad
758,"Siempre falla todas las funciones me fallan, si colitico el token digital, si quiero hacer un pago, si quiero desactivar compras online, si deseo la opción de retiro sin tarjeta, siempre sale error. Enserio es molesto que siempre salga error",autenticidad
759,"Pésimo no debí actualizar la aplicación. No carga el teclado, o no carga el token, se cuelga, y dicen que lo intente luego voy dos días sin poder transferir, y para transferir tengo ingresar el token y ya no es automático como la anterior versión, que pésimo servicio le pondría menos 5 estrellas",autenticidad
760,"Desde que la actualice no me permite ingresar a mi cuenta, se supone que debo crear una clave de internet pero el código nunca llega a mi correo, y siempre sale que hay problemas o fallos al intentar nuevamente. No puedo realizar operaciones",autenticidad
761,"Esto lo que hace es fastidiar con las actualizaciones continuas solo para modificar el tipo de letra, o el color, o cualquier E S T U P I D E Z que se les ocurra. Quiero abrir la app con lo huella y me dice que mi dispositivo no es compatible, cosas como esas deberían corregir...",autenticidad
762,"Porque nos hacen más difícil las cosas , esta actualización es terrible , a borrado mi token digital , y cada vez que trato de ingresar me pide ingresar mi DNI al tratar de hacerlo no se puede, me e comunicado con un asesor me dijo que desinstale y vuelva a instalar, pero esto es todas las veces que quiera ocupar el app y cada instalación se pierde el token , por favor solucionen con urgencia !",autenticidad
763,"La app nisiquiera me deja entrar y ni crear un código y durante todas las veces que he intentado ingresar nunca he podido porque dice que tiene problemas y no se puede, que trabaja en ello, pero siempre me aparece lo mismo significa que no hacen nada, la app pide muchos filtros inútiles y es estresante su supuesta forma de seguridad, no tienen la facilidad ni accesibilidad para subanca móvil. Es completamente una decepción de aplicación como banca móvil.",autenticidad
764,"Creo que a la mayoría de nosotros los usuarios quienes usamos esta app no estamos del todo conformes con las constantes actualizaciones, la verdad es que cada vez más y más es un problema poder validar un código o ingresar a alguna opción sin problemas. 1 estrella.",autenticidad
